,method,auc,xmin,xmax,x_occluded_fraction,f_remaining,imputer_pf,auc_diff,auc_normalized,auc_diff_normalized,auc_baseline,model,n_superpixel,identifier_exp
226,ig,0.387509922975884,0.0,1.0,"[0.         0.00202215 0.00403898 0.00606598 0.01010138 0.01820744
 0.02832476 0.04451458 0.06894126 0.10972364 0.17103642 0.27011088
 0.42255474 0.66399839 1.        ]","[0.7595018  0.75843101 0.75857429 0.75484686 0.74678643 0.73928906
 0.73815656 0.72103468 0.6896541  0.67178224 0.65988546 0.55493263
 0.43633695 0.27773563 0.00094585]",ConstantValueImputer,0.03084480649569027,1.0864811417502422,0.08648114175024217,0.3566651164801937,timm_resnet50,500,32
59,ig,0.3895034553731504,0.0,1.0,"[0.         0.00985445 0.01976994 0.0296483  0.04941718 0.06922181
 0.09898537 0.12868908 0.18868084 0.25877299 0.36951272 0.51104505
 0.71216338 1.        ]","[0.69059197 0.6981095  0.69251654 0.69357022 0.68794489 0.69135533
 0.67856817 0.65870387 0.62817702 0.58266308 0.5458731  0.4370781
 0.18082484 0.00080717]",cv2,0.07355780993608863,1.232817926116161,0.23281792611616092,0.3159456454370618,ResNet50,100,8
161,input_x_gradients,0.39356050575517276,0.0,1.0,"[0.         0.03976895 0.07971819 0.11959602 0.19993443 0.24051366
 0.28033436 0.36043553 0.48074166 0.60076218 0.76082921 1.        ]","[0.7595018  0.72641507 0.70902612 0.69195304 0.65555461 0.66392586
 0.63631915 0.56023114 0.43555422 0.30372535 0.12028581 0.00094585]",cv2,-0.013633107395430388,0.9665193486460995,-0.03348065135390053,0.40719361315060315,timm_resnet50,25,23
28,random,0.39387674475421947,0.0,1.0,"[0.         0.03942416 0.07916374 0.11917065 0.19969315 0.24031017
 0.27990706 0.35986687 0.47973341 0.59952793 0.76015266 1.        ]","[6.90528001e-01 6.84161073e-01 6.74156128e-01 6.58968084e-01
 6.25492934e-01 6.08173173e-01 5.98487269e-01 5.64646516e-01
 4.79244175e-01 3.52739020e-01 1.25904216e-01 2.09617393e-04]",diffusion,0.0,1.0,0.0,0.39387674475421947,ResNet50,25,4
111,zennit,0.39514409024826447,0.0,0.8880747103528915,"[0.00000000e+00 1.49673151e-04 4.10754145e-04 7.91812819e-04
 1.42956792e-03 2.59287309e-03 4.98206314e-03 9.50833068e-03
 1.86197252e-02 3.70012888e-02 7.19279470e-02 1.36926220e-01
 2.57239915e-01 4.79397388e-01 8.88074710e-01]","[0.69059197 0.69064648 0.69069214 0.69146006 0.69001284 0.6910179
 0.6924489  0.69347219 0.6880512  0.6774122  0.6693117  0.658996
 0.6180494  0.48261533 0.02609882]",TrainSet,0.33814365496964927,6.932299522219793,5.932299522219793,0.05700043527861521,ResNet50,5000,15
232,input_x_gradients,0.39594749555088304,0.0,1.0,"[0.         0.0020177  0.0040518  0.00607382 0.01013326 0.01823641
 0.02840382 0.04473314 0.06917251 0.10989311 0.1713642  0.2702179
 0.42212744 0.66299519 1.        ]","[0.7595018  0.76083846 0.76257099 0.76604707 0.76736439 0.76877214
 0.76622317 0.76973081 0.76385724 0.75334151 0.75069324 0.67842004
 0.50160802 0.15555498 0.00094585]",cv2,0.015846138737971582,1.0416892453919104,0.04168924539191046,0.38010135681291146,timm_resnet50,500,33
142,ig_nt,0.4022943807367379,0.0,1.0,"[0.         0.04034851 0.08022142 0.12006464 0.20023936 0.2406246
 0.28082131 0.3608415  0.48106618 0.601856   0.76171636 1.        ]","[0.7595018  0.7466506  0.7219957  0.70709817 0.6644928  0.62936287
 0.60915859 0.54748267 0.45034251 0.31947431 0.14905626 0.00165246]",TrainSet,0.052147050483772606,1.1489288821539743,0.14892888215397435,0.3501473302529653,timm_resnet50,25,20
124,gradients_nt,0.4034228666344018,0.0,0.8881107833758505,"[0.00000000e+00 1.21572066e-04 3.67307079e-04 7.42187500e-04
 1.38432717e-03 2.62130634e-03 5.30625531e-03 1.04266980e-02
 2.03001435e-02 3.89793261e-02 7.38793447e-02 1.38553292e-01
 2.58404549e-01 4.79902676e-01 8.88110783e-01]","[0.69059197 0.69124038 0.69243264 0.69289864 0.6914426  0.69160918
 0.68706148 0.68490294 0.68192551 0.66910655 0.6564331  0.64253095
 0.57154515 0.50298447 0.08488997]",ConstantValueImputer,0.2965493743233385,3.774770131588938,2.774770131588938,0.1068734923110633,ResNet50,5000,17
75,gradients_nt,0.40350419141797916,0.0,1.0,"[0.         0.00228356 0.00456387 0.00683421 0.01133185 0.02019837
 0.03124754 0.04879803 0.07483697 0.1178893  0.18163232 0.28290876
 0.4347443  0.66992287 1.        ]","[0.69059197 0.69177913 0.69171068 0.69146848 0.69140289 0.68847162
 0.68519245 0.68847453 0.68725212 0.67611195 0.65508995 0.61431062
 0.50127491 0.25381917 0.00343803]",TrainSet,0.3130850485634904,4.462596953250676,3.462596953250676,0.09041914285448875,ResNet50,500,10
127,ig_nt,0.4066589852321687,0.0,0.8885115725977895,"[0.00000000e+00 1.78770727e-04 5.36910077e-04 1.07302296e-03
 1.96667730e-03 3.57800542e-03 6.80006378e-03 1.25292304e-02
 2.30846088e-02 4.25795201e-02 7.83221062e-02 1.43831845e-01
 2.64050675e-01 4.84024434e-01 8.88511573e-01]","[0.69059197 0.69149122 0.69146241 0.69283113 0.69296218 0.69405743
 0.69614966 0.69182999 0.68844281 0.67710196 0.65788993 0.63632678
 0.58906568 0.47470472 0.12091778]",cv2,0.02124602986231,1.055125365056609,0.05512536505660897,0.3854129553698587,ResNet50,5000,18
162,random,0.40719361315060315,0.0,1.0,"[0.         0.03941792 0.07981764 0.12038159 0.200246   0.2402355
 0.28006922 0.36056886 0.48137423 0.60144664 0.76172393 1.        ]","[0.7595018  0.75781792 0.75974706 0.74667749 0.67035257 0.65189341
 0.63688856 0.5789743  0.47419677 0.30363639 0.11889442 0.00094585]",cv2,0.0,1.0,0.0,0.40719361315060315,timm_resnet50,25,23
17,ig,0.4092322872110543,0.0,1.0,"[0.         0.03989205 0.07943353 0.11933155 0.19863441 0.23856419
 0.27874077 0.35874163 0.47937919 0.59983345 0.7606715  1.        ]","[0.69059197 0.67016883 0.6630276  0.64489168 0.5990324  0.5862195
 0.57660803 0.55457314 0.49570407 0.40271083 0.19044164 0.00080717]",ConstantValueImputer,0.09021087132443412,1.28277371622128,0.2827737162212801,0.3190214158866202,ResNet50,25,2
94,ig,0.413760144537225,0.0,1.0,"[0.         0.00200986 0.00403792 0.00609023 0.01014416 0.01823754
 0.0283908  0.04463389 0.06901985 0.1098383  0.17137443 0.27068977
 0.42299081 0.66376873 1.        ]","[0.69059197 0.69071144 0.68965135 0.69140551 0.69013184 0.68924493
 0.68608936 0.67953469 0.68082295 0.673854   0.65985853 0.62382533
 0.5287437  0.28604498 0.00080717]",cv2,0.0685666594284064,1.1986325419982695,0.1986325419982694,0.3451934851088186,ResNet50,500,13
117,gradients_nt,0.4144622206881002,0.0,0.8881107833758505,"[0.00000000e+00 1.21572066e-04 3.67307079e-04 7.42187500e-04
 1.38432717e-03 2.62130634e-03 5.30625531e-03 1.04266980e-02
 2.03001435e-02 3.89793261e-02 7.38793447e-02 1.38553292e-01
 2.58404549e-01 4.79902676e-01 8.88110783e-01]","[0.69059197 0.69103841 0.692108   0.69123496 0.69034283 0.68978387
 0.6858762  0.68576372 0.68415015 0.67437027 0.66433644 0.64405674
 0.60070324 0.51573481 0.09148051]",ColorHistogram,0.3164360314315082,4.228076433770264,3.228076433770264,0.09802618925659193,ResNet50,5000,16
10,ig,0.4150839081482817,0.0,1.0,"[0.         0.03989205 0.07943353 0.11933155 0.19863441 0.23856419
 0.27874077 0.35874163 0.47937919 0.59983345 0.7606715  1.        ]","[0.69059197 0.66992246 0.65851037 0.64132558 0.59933212 0.58877453
 0.57694676 0.56918635 0.49893719 0.42118626 0.19867737 0.00089728]",ColorHistogram,0.09353892328336416,1.29090462512628,0.29090462512627985,0.32154498486491756,ResNet50,25,1
5,gradients_nt,0.4160806502220722,0.0,1.0,"[0.         0.03995742 0.07976576 0.11961403 0.20035043 0.24036478
 0.28051944 0.36064241 0.48024042 0.60017332 0.76033854 1.        ]","[6.90591972e-01 6.87067055e-01 6.88584214e-01 6.89287932e-01
 6.65577371e-01 6.48415160e-01 6.33584207e-01 5.73406547e-01
 4.92440132e-01 3.56996396e-01 1.76891226e-01 1.71847051e-04]",TrainSet,0.15720861320408425,1.6072831002336512,0.6072831002336513,0.25887203701798794,ResNet50,25,0
198,ig,0.4165268114218848,0.0,1.0,"[0.         0.00983312 0.01967627 0.02962539 0.04934085 0.06924492
 0.09899029 0.12877192 0.18877684 0.25868808 0.36921264 0.51071309
 0.711592   1.        ]","[0.7595018  0.74792413 0.7536936  0.74896631 0.74417969 0.73051165
 0.70527104 0.69321344 0.67714389 0.65785064 0.60206444 0.47266131
 0.17013978 0.00094585]",cv2,0.052127236962456414,1.1430496647527237,0.1430496647527237,0.3643995744594284,timm_resnet50,100,28
29,input_x_gradients,0.4166359812282969,0.0,1.0,"[0.         0.03932478 0.07968099 0.11918899 0.19949637 0.23928485
 0.27893634 0.3591945  0.47997409 0.60035887 0.76096945 1.        ]","[6.90528001e-01 6.97384448e-01 6.76231773e-01 6.50658814e-01
 6.33172810e-01 6.17761696e-01 6.06228640e-01 5.69631620e-01
 4.95291897e-01 3.99484689e-01 1.86481442e-01 1.28729606e-04]",diffusion,0.02275923647407746,1.057782635753932,0.057782635753931874,0.39387674475421947,ResNet50,25,4
53,gradients,0.41876300413030343,0.0,1.0,"[0.         0.01036    0.02051937 0.0307667  0.05127245 0.07162568
 0.10193678 0.13236574 0.19292152 0.26320824 0.37338023 0.51301824
 0.71219268 1.        ]","[0.69059197 0.68475005 0.68470829 0.68353357 0.68132826 0.67974923
 0.67747375 0.66439791 0.64504284 0.62713041 0.58845978 0.45208426
 0.24533316 0.00080717]",ConstantValueImputer,0.21557191381359486,2.060931921166369,1.0609319211663693,0.20319109031670857,ResNet50,100,7
40,gradients_nt,0.42290510211128346,0.0,1.0,"[0.         0.01043381 0.02090707 0.0312973  0.05204819 0.0725946
 0.10335134 0.13410183 0.19510649 0.26614264 0.37677641 0.516798
 0.71501408 1.        ]","[0.69059197 0.6915494  0.68733467 0.69273532 0.68792424 0.68719705
 0.68583969 0.6786303  0.66901471 0.63193934 0.57915695 0.45783649
 0.24078296 0.00211345]",TrainSet,0.24285862453241597,2.348866291627584,1.3488662916275842,0.1800464775788675,ResNet50,100,5
46,gradients,0.4245775322966488,0.0,1.0,"[0.         0.01036    0.02051937 0.0307667  0.05127245 0.07162568
 0.10193678 0.13236574 0.19292152 0.26320824 0.37338023 0.51301824
 0.71219268 1.        ]","[0.69059197 0.68588982 0.68506087 0.68277327 0.6815583  0.6780547
 0.67240346 0.66218775 0.64850503 0.63146711 0.59203909 0.47699515
 0.24865217 0.00088084]",ColorHistogram,0.2043824133858277,1.928187756371668,0.928187756371668,0.2201951189108211,ResNet50,100,6
143,ig,0.424910411384806,0.0,1.0,"[0.         0.03978835 0.07958041 0.11984661 0.20008012 0.23992971
 0.280322   0.36011659 0.48014874 0.60049585 0.76048702 1.        ]","[7.59501803e-01 7.44187398e-01 7.39498215e-01 7.11431904e-01
 6.84887187e-01 6.59019301e-01 6.35939063e-01 5.86977494e-01
 4.82799357e-01 3.64867777e-01 1.70839364e-01 2.69140917e-05]",TrainSet,0.07476308113184071,1.2135189238136639,0.2135189238136639,0.3501473302529653,timm_resnet50,25,20
199,ig_nt,0.42543953411337043,0.0,1.0,"[0.         0.0097077  0.0194217  0.02930777 0.04889449 0.06859295
 0.09827195 0.1281244  0.18800256 0.25787083 0.36876163 0.51027736
 0.71195239 1.        ]","[0.7595018  0.76418609 0.75775621 0.75449885 0.74383953 0.72450313
 0.69265255 0.68097701 0.65667494 0.63204131 0.55788295 0.48489052
 0.23951479 0.00094585]",cv2,0.061039959653942044,1.167508317605728,0.16750831760572796,0.3643995744594284,timm_resnet50,100,28
63,random,0.42574365259947117,0.0,1.0,"[0.         0.00992752 0.01979346 0.02969707 0.04944163 0.06947452
 0.09907379 0.12903393 0.18911133 0.25951976 0.36988221 0.51001455
 0.71044909 1.        ]","[6.90528001e-01 6.89374309e-01 6.84459706e-01 6.83397515e-01
 6.79335724e-01 6.80945680e-01 6.77991225e-01 6.70505498e-01
 6.60874508e-01 6.45560187e-01 6.00614263e-01 5.07674453e-01
 2.23033578e-01 2.04641177e-04]",diffusion,0.0,1.0,0.0,0.42574365259947117,ResNet50,100,9
227,ig_nt,0.42677079394428874,0.0,1.0,"[0.         0.0019791  0.00396199 0.00595544 0.00995868 0.01798948
 0.0280116  0.04405845 0.06821442 0.10872004 0.17010138 0.26913451
 0.42218943 0.66440848 1.        ]","[0.7595018  0.76255895 0.75613925 0.75834243 0.7608783  0.74542114
 0.73752259 0.72323101 0.69482454 0.66923147 0.60781864 0.55568651
 0.4777214  0.39926517 0.00094585]",ConstantValueImputer,0.07010567746409502,1.1965588285054172,0.19655882850541712,0.3566651164801937,timm_resnet50,500,32
263,gradients,0.42892642955498883,0.0,0.8881694435586741,"[0.00000000e+00 1.30939094e-04 4.00589923e-04 8.09218219e-04
 1.50556707e-03 2.83727944e-03 5.60978688e-03 1.07785927e-02
 2.06408110e-02 3.93675595e-02 7.42930883e-02 1.39068612e-01
 2.58978728e-01 4.80329773e-01 8.88169444e-01]","[0.7595018  0.75913544 0.7596019  0.75893693 0.75952813 0.7584942
 0.75609771 0.7568242  0.74865672 0.75025985 0.75367386 0.74173776
 0.70381969 0.49210198 0.02565387]",ConstantValueImputer,0.2652725258563722,2.6209361332736387,1.6209361332736387,0.16365390369861668,timm_resnet50,5000,37
128,input_x_gradients,0.43021855297237277,0.0,0.8886476270195578,"[0.00000000e+00 1.79368622e-04 5.37507972e-04 1.07382015e-03
 1.96767379e-03 3.57840402e-03 6.79328763e-03 1.25091677e-02
 2.30524554e-02 4.25127551e-02 7.81925622e-02 1.43582921e-01
 2.63686224e-01 4.83854366e-01 8.88647627e-01]","[0.69059197 0.69256206 0.69327758 0.69537339 0.69688236 0.70109974
 0.70772454 0.71310705 0.71738473 0.71983042 0.72117561 0.70938116
 0.68009881 0.51884531 0.03437683]",cv2,0.04480559760251407,1.1162534807879427,0.11625348078794266,0.3854129553698587,ResNet50,5000,18
24,ig,0.4320763681773372,0.0,1.0,"[0.         0.03989205 0.07943353 0.11933155 0.19863441 0.23856419
 0.27874077 0.35874163 0.47937919 0.59983345 0.7606715  1.        ]","[0.69059197 0.69278092 0.6811151  0.66477281 0.62582291 0.61522961
 0.61146704 0.57894385 0.51921303 0.43021083 0.220641   0.00080717]",cv2,0.11219201053144368,1.3507267793808109,0.3507267793808108,0.3198843576458935,ResNet50,25,3
256,gradients,0.4323220101926734,0.0,0.8881694435586741,"[0.00000000e+00 1.30939094e-04 4.00589923e-04 8.09218219e-04
 1.50556707e-03 2.83727944e-03 5.60978688e-03 1.07785927e-02
 2.06408110e-02 3.93675595e-02 7.42930883e-02 1.39068612e-01
 2.58978728e-01 4.80329773e-01 8.88169444e-01]","[0.7595018  0.75928467 0.7604031  0.7596118  0.76005254 0.75897172
 0.75587759 0.75947278 0.75700878 0.7505547  0.75363203 0.73572527
 0.71133081 0.49179729 0.03849513]",ColorHistogram,0.28803868138407046,2.996340698280979,1.9963406982809786,0.14428332880860295,timm_resnet50,5000,36
266,random,0.43423438704728984,0.0,0.8894504676870741,"[0.00000000e+00 1.66812819e-04 5.05221620e-04 1.02897800e-03
 1.89552774e-03 3.47290869e-03 6.62381750e-03 1.22510098e-02
 2.26945153e-02 4.20056734e-02 7.75053146e-02 1.42733976e-01
 2.62890691e-01 4.83845265e-01 8.89450468e-01]","[0.7595018  0.75950262 0.75991491 0.76106256 0.76137628 0.76120099
 0.76273191 0.76209753 0.76278474 0.76156709 0.76244866 0.75408433
 0.69751854 0.51328635 0.00313485]",cv2,0.0,1.0,0.0,0.43423438704728984,timm_resnet50,5000,38
233,ig,0.43703926737883203,0.0,1.0,"[0.         0.00202215 0.00403898 0.00606598 0.01010138 0.01820744
 0.02832476 0.04451458 0.06894126 0.10972364 0.17103642 0.27011088
 0.42255474 0.66399839 1.        ]","[0.7595018  0.75650243 0.75856974 0.76234511 0.76096542 0.76792795
 0.77884907 0.77547269 0.77388795 0.7659852  0.74035871 0.71285844
 0.57060694 0.23343617 0.00094585]",cv2,0.05693791056592057,1.1497966517229399,0.1497966517229398,0.38010135681291146,timm_resnet50,500,33
129,gradients,0.437636959904139,0.0,0.8882360092474488,"[0.00000000e+00 1.32533482e-04 4.05572385e-04 8.27686543e-04
 1.55353157e-03 2.93254411e-03 5.82197332e-03 1.11311517e-02
 2.11466970e-02 3.99839897e-02 7.49042703e-02 1.39656675e-01
 2.59505939e-01 4.80684125e-01 8.88236009e-01]","[0.69059197 0.69043971 0.69045212 0.69052765 0.69077852 0.69088378
 0.69049097 0.68945916 0.68904223 0.68986186 0.69058412 0.68392281
 0.64532176 0.56175176 0.06793107]",cv2,0.05222400453428028,1.135501424658037,0.13550142465803697,0.3854129553698587,ResNet50,5000,18
6,zennit,0.4425762845784046,0.0,1.0,"[0.         0.0395262  0.07921968 0.11918779 0.19904908 0.2394413
 0.27939686 0.35981771 0.48013552 0.60069289 0.76114344 1.        ]","[6.90591972e-01 6.93908589e-01 6.85725892e-01 6.85519658e-01
 6.70281710e-01 6.61721111e-01 6.49481907e-01 6.12513137e-01
 5.46161040e-01 4.17019533e-01 2.06228883e-01 4.75094834e-04]",TrainSet,0.18370424756041664,1.709633414549335,0.709633414549335,0.25887203701798794,ResNet50,25,0
182,input_x_gradients,0.443011164378462,0.0,1.0,"[0.         0.00991862 0.01984488 0.02966425 0.04946867 0.06921609
 0.09899248 0.12866889 0.18838316 0.25825009 0.36862776 0.51006145
 0.71132906 1.        ]","[0.7595018  0.74523648 0.73805182 0.73337062 0.72565361 0.71826173
 0.70379006 0.68116677 0.67412902 0.62865541 0.57889971 0.48389852
 0.30166661 0.00113195]",ColorHistogram,-0.029433829137052503,0.9376989288889862,-0.06230107111101376,0.4724449935155145,timm_resnet50,100,26
95,gradients,0.44424109621235913,0.0,1.0,"[0.         0.00224769 0.0044973  0.00668739 0.01097311 0.01958167
 0.03029596 0.04750458 0.07292025 0.11524201 0.17815742 0.27820326
 0.42931222 0.66558926 1.        ]","[0.69059197 0.69049837 0.69121433 0.6906178  0.6897926  0.68878105
 0.68906996 0.68833058 0.68863284 0.68378491 0.6761731  0.63459203
 0.5753165  0.34026191 0.00080717]",cv2,0.09904761110354054,1.2869336049963886,0.2869336049963887,0.3451934851088186,ResNet50,500,13
76,zennit,0.4455174436977502,0.0,1.0,"[0.         0.00258304 0.00501588 0.00741935 0.01217747 0.02152457
 0.0329542  0.05095975 0.07751196 0.12084157 0.18441028 0.28474018
 0.43546237 0.66983598 1.        ]","[6.90591972e-01 6.90858499e-01 6.91689654e-01 6.92833727e-01
 6.95045845e-01 6.93005775e-01 6.93669591e-01 6.90839121e-01
 6.88957765e-01 6.73228793e-01 6.63183509e-01 6.45023743e-01
 5.86783608e-01 3.28322206e-01 4.80665191e-05]",TrainSet,0.35509830084326144,4.92724692618155,3.9272469261815504,0.09041914285448875,ResNet50,500,10
41,zennit,0.44720163846843874,0.0,1.0,"[0.         0.01074857 0.02122715 0.03171403 0.05243921 0.07309683
 0.10400278 0.1347067  0.19563795 0.26646777 0.37727572 0.51705915
 0.71548004 1.        ]","[6.90591972e-01 6.92764530e-01 6.92706893e-01 6.90231266e-01
 6.88786060e-01 6.86119317e-01 6.79809790e-01 6.86050663e-01
 6.68682421e-01 6.58056406e-01 6.10061789e-01 5.15404963e-01
 2.74789608e-01 1.64342430e-04]",TrainSet,0.26715516088957125,2.48381220494884,1.48381220494884,0.1800464775788675,ResNet50,100,5
30,ig_nt,0.4485927371985124,0.0,1.0,"[0.         0.03985943 0.07995522 0.12014702 0.20016768 0.24018116
 0.28015333 0.36092966 0.4814863  0.60141156 0.76018987 1.        ]","[0.690528   0.66869665 0.66494098 0.65212717 0.62326483 0.61718732
 0.62285853 0.58577006 0.55302257 0.44634988 0.27321585 0.00333661]",diffusion,0.05471599244429293,1.1389165346089065,0.1389165346089064,0.39387674475421947,ResNet50,25,4
125,zennit,0.44940188202480175,0.0,0.8880747103528915,"[0.00000000e+00 1.49673151e-04 4.10754145e-04 7.91812819e-04
 1.42956792e-03 2.59287309e-03 4.98206314e-03 9.50833068e-03
 1.86197252e-02 3.70012888e-02 7.19279470e-02 1.36926220e-01
 2.57239915e-01 4.79397388e-01 8.88074710e-01]","[0.69059197 0.69039532 0.69061352 0.69147202 0.69088548 0.69167392
 0.69375666 0.69363592 0.69282302 0.6856976  0.67918803 0.67434295
 0.65485414 0.57407969 0.10878839]",ConstantValueImputer,0.34252838971373845,4.20498921020363,3.2049892102036295,0.1068734923110633,ResNet50,5000,17
60,gradients,0.451154775842997,0.0,1.0,"[0.         0.01036    0.02051937 0.0307667  0.05127245 0.07162568
 0.10193678 0.13236574 0.19292152 0.26320824 0.37338023 0.51301824
 0.71219268 1.        ]","[0.69059197 0.68866043 0.6882438  0.68923569 0.69384359 0.69189094
 0.68393829 0.68432183 0.67335239 0.6539432  0.62162337 0.51805892
 0.29039343 0.00080717]",cv2,0.13520913040593524,1.4279506059306322,0.4279506059306321,0.3159456454370618,ResNet50,100,8
130,ig,0.45128334334428966,0.0,0.8885463169642855,"[0.00000000e+00 1.79368622e-04 5.36910077e-04 1.07501594e-03
 1.96946747e-03 3.57780612e-03 6.79567921e-03 1.25181362e-02
 2.30661405e-02 4.25486288e-02 7.82750717e-02 1.43738308e-01
 2.63911365e-01 4.83869513e-01 8.88546317e-01]","[0.69059197 0.69150045 0.69209578 0.69383983 0.69819121 0.70020453
 0.70270061 0.7081167  0.71422086 0.71513447 0.71809916 0.70649986
 0.67329786 0.56807798 0.07148853]",cv2,0.06587038797443096,1.170908598314291,0.17090859831429103,0.3854129553698587,ResNet50,5000,18
214,gradients,0.4545691053043064,0.0,1.0,"[0.         0.00234315 0.00464106 0.0069045  0.01141063 0.02024527
 0.03124296 0.04853124 0.07421961 0.11669503 0.17973859 0.27980867
 0.43090369 0.66677575 1.        ]","[0.7595018  0.75845718 0.75837181 0.75889746 0.7578508  0.75601569
 0.75524512 0.75496316 0.7555443  0.74584439 0.74598986 0.71603089
 0.62281496 0.25116019 0.00198558]",TrainSet,0.23854672750653186,2.104268594477944,1.1042685944779438,0.21602237779777453,timm_resnet50,500,30
168,random,0.4565779980375457,0.0,1.0,"[0.         0.03963814 0.07973546 0.11981963 0.19994832 0.24017173
 0.27987464 0.36037827 0.48111295 0.60093757 0.76056986 1.        ]","[0.75956015 0.75544235 0.73654155 0.73162263 0.71743356 0.71869126
 0.71054756 0.65760935 0.56288804 0.41628425 0.15621762 0.00078424]",diffusion,0.0,1.0,0.0,0.4565779980375457,timm_resnet50,25,24
118,zennit,0.4609631765347274,0.0,0.8880747103528915,"[0.00000000e+00 1.49673151e-04 4.10754145e-04 7.91812819e-04
 1.42956792e-03 2.59287309e-03 4.98206314e-03 9.50833068e-03
 1.86197252e-02 3.70012888e-02 7.19279470e-02 1.36926220e-01
 2.57239915e-01 4.79397388e-01 8.88074710e-01]","[0.69059197 0.69038694 0.69061251 0.69099541 0.69063075 0.69017201
 0.69170193 0.69445772 0.69300421 0.68847945 0.68462894 0.67849477
 0.66051623 0.60012502 0.11685373]",ColorHistogram,0.3629369872781355,4.702449213119127,3.7024492131191282,0.09802618925659193,ResNet50,5000,16
18,gradients,0.46281794715573715,0.0,1.0,"[0.         0.03967435 0.07914966 0.1190251  0.19922871 0.23920626
 0.27889941 0.35878694 0.47829314 0.59802156 0.75915883 1.        ]","[0.69059197 0.68565042 0.68388297 0.66814913 0.65530267 0.65718831
 0.65118741 0.62230514 0.56527535 0.46146321 0.27704788 0.00080717]",ConstantValueImputer,0.14379653126911696,1.450742564944988,0.4507425649449881,0.3190214158866202,ResNet50,25,2
25,gradients,0.4638855988973913,0.0,1.0,"[0.         0.03967435 0.07914966 0.1190251  0.19922871 0.23920626
 0.27889941 0.35878694 0.47829314 0.59802156 0.75915883 1.        ]","[0.69059197 0.68973982 0.68893099 0.68291568 0.66272388 0.66606095
 0.64878658 0.61981254 0.56009515 0.46548786 0.27439007 0.00080717]",cv2,0.14400124125149777,1.4501665611636587,0.4501665611636586,0.3198843576458935,ResNet50,25,3
234,ig_nt,0.46469802384243836,0.0,1.0,"[0.         0.0019791  0.00396199 0.00595544 0.00995868 0.01798948
 0.0280116  0.04405845 0.06821442 0.10872004 0.17010138 0.26913451
 0.42218943 0.66440848 1.        ]","[0.7595018  0.76317569 0.76089392 0.76463082 0.76159667 0.75923511
 0.75112244 0.75738482 0.74929094 0.73587388 0.69699378 0.6623732
 0.56944642 0.37510844 0.00094585]",cv2,0.0845966670295269,1.2225634439688833,0.2225634439688832,0.38010135681291146,timm_resnet50,500,33
64,input_x_gradients,0.46584147453544456,0.0,1.0,"[0.         0.00984382 0.01971414 0.02956905 0.04952334 0.06940071
 0.0991674  0.12884726 0.1885883  0.25867068 0.36920088 0.51014349
 0.71158137 1.        ]","[6.90528001e-01 6.91833936e-01 6.91927593e-01 6.96939612e-01
 6.90270456e-01 6.85441930e-01 6.92681043e-01 6.81087264e-01
 6.70961806e-01 6.40567152e-01 6.06174696e-01 5.61610727e-01
 3.38034254e-01 3.77656556e-04]",diffusion,0.04009782193597339,1.0941830176237446,0.09418301762374459,0.42574365259947117,ResNet50,100,9
89,gradients_nt,0.4667215164237024,0.0,1.0,"[0.         0.00228356 0.00456387 0.00683421 0.01133185 0.02019837
 0.03124754 0.04879803 0.07483697 0.1178893  0.18163232 0.28290876
 0.4347443  0.66992287 1.        ]","[0.69059197 0.69153617 0.69266607 0.69190484 0.69205767 0.69191765
 0.68979287 0.69449815 0.69190761 0.69209929 0.66822944 0.63583112
 0.57514767 0.41054674 0.00080717]",ConstantValueImputer,0.34587048103531015,3.8619571187267705,2.8619571187267705,0.12085103538839227,ResNet50,500,12
179,gradients,0.4676058923717897,0.0,1.0,"[0.         0.01030845 0.02059537 0.03079055 0.05128215 0.07173217
 0.10221906 0.13267359 0.19313012 0.26375791 0.37399374 0.51378913
 0.71281383 1.        ]","[7.59501803e-01 7.58356697e-01 7.58886551e-01 7.59689097e-01
 7.57317509e-01 7.63611193e-01 7.61150814e-01 7.64360183e-01
 7.38826278e-01 7.37032100e-01 6.71995939e-01 5.21889403e-01
 2.30612085e-01 2.83727346e-05]",TrainSet,0.15027764392097864,1.4735715923641546,0.4735715923641546,0.31732824845081103,timm_resnet50,100,25
133,random,0.47091986918444867,0.0,0.8895236766581631,"[0.00000000e+00 1.68606505e-04 5.08808992e-04 1.02060746e-03
 1.89240540e-03 3.46460459e-03 6.63883131e-03 1.22859534e-02
 2.26969069e-02 4.20166348e-02 7.75320871e-02 1.42757228e-01
 2.62858206e-01 4.83848520e-01 8.89523677e-01]","[0.690528   0.69067517 0.69087643 0.69121218 0.69136178 0.69093321
 0.69094588 0.68997214 0.68958241 0.68951703 0.6875827  0.68773165
 0.68182331 0.65196819 0.05304598]",diffusion,0.0,1.0,0.0,0.47091986918444867,ResNet50,5000,19
11,gradients,0.47173271077819595,0.0,1.0,"[0.         0.03967435 0.07914966 0.1190251  0.19922871 0.23920626
 0.27889941 0.35878694 0.47829314 0.59802156 0.75915883 1.        ]","[0.69059197 0.68425987 0.68354448 0.66915931 0.66253845 0.66003956
 0.64693999 0.62382659 0.58430568 0.47994346 0.29494337 0.00087232]",ColorHistogram,0.1501877259132784,1.4670815375222628,0.4670815375222627,0.32154498486491756,ResNet50,25,1
